hostname,Condor_Version,Condor_Build_ID,cpu_frequency,cpu_model,CpuCacheSize,DetectedCpus,DetectedMemory,Disk,eth_link_speed,glibc_version,has_afs,has_avx,has_scratch365,has_singularity,has_sse4_1,has_sse4_2,has_ssse3,has_vast,HasFileTransfer,HasJICLocalConfig,HasJobDeferral,HasMPI,HasTDP,HasTransferInputRemaps,HasVM,JavaMFlops,JobPreemptions,JobRankPreemptions,KFlops,Mips,OpSysLongName,has_avx2
d32cepyc256.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,840262628,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3070.779297,0,0,5463423,30562,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc183.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,878779336,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3129.76001,0,0,5461500,30675,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas283.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1812944840,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1858.758179,0,0,1701662,26225,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas228.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1355129368,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.306274,1,0,1744666,26302,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy095.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,469890607,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1733.026123,0,0,1688739,25266,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas210.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1355723092,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1874.042358,0,0,1715028,26393,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas075.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,945876156,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1846.246582,0,0,1720030,26143,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas539.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1880920128,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1460.023438,0,0,1428452,19986,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas076.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,948243912,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.234985,0,0,1733613,25845,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc099.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,895401728,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3071.840332,1,0,5469584,30939,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas052.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,941171056,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.67395,0,0,1753424,26348,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc20.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876818396,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1132.831543,0,0,1434381,17826,Red Hat Enterprise Linux Server release 7.9 (Maipo),
qa-1080ti-008.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,120196,909016204,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1782.270508,0,0,1705984,25721,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy073.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,437251690,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1739.989258,0,0,1690790,25116,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-a10-017.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256860,1795585512,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2399.618896,0,0,1901854,30305,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas064.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,941726160,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1850.362427,0,0,1723829,26398,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy010.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,920325404,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1732.565063,0,0,1652543,25172,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas206.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1360790240,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1869.195679,0,0,1713242,26288,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas216.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1337164100,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1790.946289,2,0,1754510,26323,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas229.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1355408340,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1854.185791,0,0,1741811,26340,Red Hat Enterprise Linux release 8.9 (Ootpa),true
sa-rtx6ka-002.crc.nd.edu,8.8.14,550418,2.30GHz,Intel(R) Xeon(R) Silver 4316 CPU,30720,40,257057,123102009,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2322.970459,1,0,1879020,29756,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc12.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876700172,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1120.834351,0,0,1551129,16209,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d8civy121.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,443503527,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1739.750977,0,0,1695232,25286,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc054.crc.nd.edu,8.8.14,550418,unknown,,512,64,257123,413213204,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2486.655273,0,0,4448036,24406,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-a10-008.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256860,1794279504,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2402.892822,0,0,1904093,30697,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc260.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,836800492,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3078.928711,0,0,5447816,29656,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy074.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,441640526,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1731.653931,0,0,1704520,25311,Red Hat Enterprise Linux release 8.9 (Ootpa),
cclws17.cse.nd.edu,8.8.14,550418,3.40GHz,Intel(R) Core(TM) i5-3570 CPU,6144,4,31764,343956192,1000Mb/s,glibc-2.28-225.el8.x86_64,true,true,false,,true,true,true,,"file,ftp,http,data,https",true,true,true,true,true,false,1921.59375,0,0,1725040,28071,Red Hat Enterprise Linux release 8.8 (Ootpa),
d12chas101.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,949299196,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1869.682251,0,0,1748069,25837,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc022.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,427184780,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2442.210938,0,0,4371281,23848,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-p100-007.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,909794396,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1795.538452,0,0,1710138,23729,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc065.crc.nd.edu,8.8.14,550418,unknown,,512,64,257123,412965512,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2485.947021,0,0,4417347,24046,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc106.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,887811836,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3067.20874,1,0,5459218,39083,Red Hat Enterprise Linux release 8.9 (Ootpa),true
sa-rtx6ka-005.crc.nd.edu,8.8.14,550418,2.30GHz,Intel(R) Xeon(R) Silver 4316 CPU,30720,40,257059,872188688,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2263.883545,0,0,1858446,34551,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas344.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1353296720,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1854.058594,0,0,1754766,26680,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-v100-006.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,420917396,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1865.123901,0,0,1820629,30699,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc142.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,891790252,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3055.300781,0,0,5435325,39031,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas543.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1909767500,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1887.796997,0,0,1724474,26402,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-009.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,908958048,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1755.613037,0,0,1677071,23699,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas219.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1352642700,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1886.37439,2,0,1755693,26333,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas033.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,947344400,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1848.421875,0,0,1740881,26141,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc031.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,438843792,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2458.936768,0,0,4393818,24043,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-titanx-009.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,63750,912972324,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.373169,0,0,1723230,25577,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-013.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,410280976,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1969.433228,0,0,1873876,30386,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas155.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1365075479,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1787.0177,0,0,1713532,25593,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy133.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,448630604,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1737.138672,0,0,1656620,25193,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-p100-008.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,912993376,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1792.533203,0,0,1710656,23733,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-001.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,406974668,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1964.966919,0,0,1836764,30378,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-1080ti-009.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,912254436,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1774.903931,0,0,1689485,23486,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc255.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,877437352,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3083.917969,0,0,5458684,30544,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-007.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,415758112,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1975.414429,1,0,1828947,30809,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy003.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,451947492,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1727.96936,0,0,1679079,25127,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc049.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,441591128,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2397.13623,0,0,4449781,24252,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc070.crc.nd.edu,8.8.14,550418,unknown,,512,64,257123,406004568,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2519.102783,0,0,4459159,24257,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc080.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,892883264,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3138.490967,0,0,5461765,29775,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-010.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,412427400,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1963.894531,0,0,1873401,30843,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas129.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1355255544,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1871.714355,0,0,1726785,26352,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas440.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1876565021,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1874.431274,3,0,1725335,26323,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc13.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876695588,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1164.164429,0,0,1585225,17150,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d12chas149.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1351357805,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1881.957031,0,0,1762203,26066,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas062.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,941470192,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.378052,0,0,1670743,29283,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc-store-003.crc.nd.edu,10.6.0,658549,unknown,,512,64,256888,453968268,40000Mb/s,glibc-2.34-83.el9_3.12.x86_64,true,true,false,true,true,true,true,,"https,dav,davs,http,data,ftp,file,s3,gs",true,true,true,true,true,false,,0,0,5855800,31986,Red Hat Enterprise Linux release 9.3 (Plow),true
qa-titanx-008.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,63750,912549100,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1896.431396,0,0,1766616,25269,Red Hat Enterprise Linux release 8.9 (Ootpa),true
camd01.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2660 0,20480,16,63853,427679416,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1467.282593,1,0,1599846,21705,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas325.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1380443868,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1869.923096,10,2,1703890,26728,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-k40c-002.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,63780,3845371660,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1895.600098,0,0,1721132,24968,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas069.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,950068504,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1886.585205,0,0,1720834,26361,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-titanx-012.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,128262,900917350,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1910.273682,0,0,1735436,25579,Red Hat Enterprise Linux release 8.9 (Ootpa),true
